t_s,phase,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,tau_ff_target_nm,tau_total_target_est_nm,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,tau_ff_1_nm,tau_ff_2_nm,tau_ff_3_nm,tau_ff_4_nm,tau_ff_5_nm,tau_ff_6_nm
1.350175,const_vel,0.145000,0.100000,-0.034000,2.755283,3.650283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.360164,const_vel,0.146000,0.100000,-0.034000,2.755283,3.655283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.370640,const_vel,0.147000,0.100000,-0.034000,2.755283,3.660283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.380189,const_vel,0.148000,0.100000,-0.034000,2.755283,3.665283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.390162,const_vel,0.149000,0.100000,-0.034000,2.755283,3.670283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.400287,const_vel,0.150000,0.100000,-0.034000,2.755283,3.675283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.410184,const_vel,0.151000,0.100000,-0.034000,2.755283,3.680283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.420248,const_vel,0.152000,0.100000,-0.034000,2.755283,3.685283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.430085,const_vel,0.153000,0.100000,-0.034000,2.755283,3.690283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.440094,const_vel,0.154000,0.100000,-0.034000,2.755283,3.695283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.450161,const_vel,0.155000,0.100000,-0.034000,2.755283,3.700283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.460197,const_vel,0.156000,0.100000,-0.034000,2.755283,3.705283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.470208,const_vel,0.157000,0.100000,-0.034000,2.755283,3.710283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.480110,const_vel,0.158000,0.100000,-0.034000,2.755283,3.715283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.490182,const_vel,0.159000,0.100000,-0.034000,2.755283,3.720283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.500143,const_vel,0.160000,0.100000,-0.034000,2.755283,3.725283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.510263,const_vel,0.161000,0.100000,-0.034000,2.755283,3.730283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.520147,const_vel,0.162000,0.100000,-0.034000,2.755283,3.735283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.530155,const_vel,0.163000,0.100000,-0.034000,2.755283,3.740283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.540661,const_vel,0.164000,0.100000,-0.034000,2.755283,3.745283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.550134,const_vel,0.165000,0.100000,-0.034000,2.755283,3.750283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.560181,const_vel,0.166000,0.100000,-0.034000,2.755283,3.755283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.570147,const_vel,0.167000,0.100000,-0.034000,2.755283,3.760283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.580178,const_vel,0.168000,0.100000,-0.034000,2.755283,3.765283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.590149,const_vel,0.169000,0.100000,-0.034000,2.755283,3.770283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.600155,const_vel,0.170000,0.100000,-0.034000,2.755283,3.775283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.610201,const_vel,0.171000,0.100000,-0.034000,2.755283,3.780283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.620146,const_vel,0.172000,0.100000,-0.034000,2.755283,3.785283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.630143,const_vel,0.173000,0.100000,-0.034000,2.755283,3.790283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.640230,const_vel,0.174000,0.100000,-0.034000,2.755283,3.795283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.650222,const_vel,0.175000,0.100000,-0.034000,2.755283,3.800283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.660152,const_vel,0.176000,0.100000,-0.034000,2.755283,3.805283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.670143,const_vel,0.177000,0.100000,-0.034000,2.755283,3.810283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.680187,const_vel,0.178000,0.100000,-0.034000,2.755283,3.815283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.690100,const_vel,0.179000,0.100000,-0.034000,2.755283,3.820283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.700156,const_vel,0.180000,0.100000,-0.034000,2.755283,3.825283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.710136,const_vel,0.181000,0.100000,-0.034000,2.755283,3.830283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.720216,const_vel,0.182000,0.100000,-0.034000,2.755283,3.835283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.730174,const_vel,0.183000,0.100000,-0.034000,2.755283,3.840283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.740195,const_vel,0.184000,0.100000,-0.034000,2.755283,3.845283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.750140,const_vel,0.185000,0.100000,-0.034000,2.755283,3.850283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.760059,const_vel,0.186000,0.100000,-0.034000,2.755283,3.855283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.770158,const_vel,0.187000,0.100000,-0.034000,2.755283,3.860283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.780050,const_vel,0.188000,0.100000,-0.034000,2.755283,3.865283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.790097,const_vel,0.189000,0.100000,-0.034000,2.755283,3.870283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.800059,const_vel,0.190000,0.100000,-0.034000,2.755283,3.875283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.810153,const_vel,0.191000,0.100000,-0.034000,2.755283,3.880283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.820105,const_vel,0.192000,0.100000,-0.034000,2.755283,3.885283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.830137,const_vel,0.193000,0.100000,-0.034000,2.755283,3.890283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.840109,const_vel,0.194000,0.100000,-0.034000,2.755283,3.895283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.850085,const_vel,0.195000,0.100000,-0.034000,2.755283,3.900283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.860211,const_vel,0.196000,0.100000,-0.034000,2.755283,3.905283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.870145,const_vel,0.197000,0.100000,-0.034000,2.755283,3.910283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.880150,const_vel,0.198000,0.100000,-0.034000,2.755283,3.915283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.890086,const_vel,0.199000,0.100000,-0.034000,2.755283,3.920283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.900128,const_vel,0.200000,0.100000,-0.034000,2.755283,3.925283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.910133,const_vel,0.201000,0.100000,-0.034000,2.755283,3.930283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.920106,const_vel,0.202000,0.100000,-0.034000,2.755283,3.935283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.930116,const_vel,0.203000,0.100000,-0.034000,2.755283,3.940283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.940118,const_vel,0.204000,0.100000,-0.034000,2.755283,3.945283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.950044,const_vel,0.205000,0.100000,-0.034000,2.755283,3.950283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.960074,const_vel,0.206000,0.100000,-0.034000,2.755283,3.955283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.970229,const_vel,0.207000,0.100000,-0.034000,2.755283,3.960283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.980064,const_vel,0.208000,0.100000,-0.034000,2.755283,3.965283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
1.990089,const_vel,0.209000,0.100000,-0.034000,2.755283,3.970283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.000539,const_vel,0.210000,0.100000,-0.034000,2.755283,3.975283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.010095,const_vel,0.211000,0.100000,-0.034000,2.755283,3.980283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.020241,const_vel,0.212000,0.100000,-0.034000,2.755283,3.985283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.030145,const_vel,0.213000,0.100000,-0.034000,2.755283,3.990283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.040147,const_vel,0.214000,0.100000,-0.034000,2.755283,3.995283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.050234,const_vel,0.215000,0.100000,-0.034000,2.755283,4.000283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.060221,const_vel,0.216000,0.100000,-0.034000,2.755283,4.005283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.070130,const_vel,0.217000,0.100000,-0.034000,2.755283,4.010283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.080132,const_vel,0.218000,0.100000,-0.034000,2.755283,4.015283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.090080,const_vel,0.219000,0.100000,-0.034000,2.755283,4.020283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.100188,const_vel,0.220000,0.100000,-0.034000,2.755283,4.025283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.110050,const_vel,0.221000,0.100000,-0.034000,2.755283,4.030283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.120169,const_vel,0.222000,0.100000,-0.034000,2.755283,4.035283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.130081,const_vel,0.223000,0.100000,-0.034000,2.755283,4.040283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.140116,const_vel,0.224000,0.100000,-0.034000,2.755283,4.045283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.150192,const_vel,0.225000,0.100000,-0.034000,2.755283,4.050283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.160199,const_vel,0.226000,0.100000,-0.034000,2.755283,4.055283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.170108,const_vel,0.227000,0.100000,-0.034000,2.755283,4.060283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.180244,const_vel,0.228000,0.100000,-0.034000,2.755283,4.065283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.190172,const_vel,0.229000,0.100000,-0.034000,2.755283,4.070283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.200205,const_vel,0.230000,0.100000,-0.034000,2.755283,4.075283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.210212,const_vel,0.231000,0.100000,-0.034000,2.755283,4.080283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.220241,const_vel,0.232000,0.100000,-0.034000,2.755283,4.085283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.230240,const_vel,0.233000,0.100000,-0.034000,2.755283,4.090283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.240221,const_vel,0.234000,0.100000,-0.034000,2.755283,4.095283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.250068,const_vel,0.235000,0.100000,-0.034000,2.755283,4.100283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.260575,const_vel,0.236000,0.100000,-0.034000,2.755283,4.105283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.270040,const_vel,0.237000,0.100000,-0.034000,2.755283,4.110283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.280169,const_vel,0.238000,0.100000,-0.034000,2.755283,4.115283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.290258,const_vel,0.239000,0.100000,-0.034000,2.755283,4.120283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.300122,const_vel,0.240000,0.100000,-0.034000,2.755283,4.125283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.310183,const_vel,0.241000,0.100000,-0.034000,2.755283,4.130283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.320187,const_vel,0.242000,0.100000,-0.034000,2.755283,4.135283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.330865,const_vel,0.243000,0.100000,-0.034000,2.755283,4.140283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.340081,const_vel,0.244000,0.100000,-0.034000,2.755283,4.145283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.350157,const_vel,0.245000,0.100000,-0.034000,2.755283,4.150283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.360220,const_vel,0.246000,0.100000,-0.034000,2.755283,4.155283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.370923,const_vel,0.247000,0.100000,-0.034000,2.755283,4.160283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.380082,const_vel,0.248000,0.100000,-0.034000,2.755283,4.165283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.390246,const_vel,0.249000,0.100000,-0.034000,2.755283,4.170283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.400186,const_vel,0.250000,0.100000,-0.034000,2.755283,4.175283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.410264,const_vel,0.251000,0.100000,-0.034000,2.755283,4.180283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.420093,const_vel,0.252000,0.100000,-0.034000,2.755283,4.185283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.430113,const_vel,0.253000,0.100000,-0.034000,2.755283,4.190283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.440096,const_vel,0.254000,0.100000,-0.034000,2.755283,4.195283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.450364,const_vel,0.255000,0.100000,-0.034000,2.755283,4.200283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.461463,const_vel,0.256000,0.100000,-0.034000,2.755283,4.205283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.470170,const_vel,0.257000,0.100000,-0.034000,2.755283,4.210283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.480242,const_vel,0.258000,0.100000,-0.034000,2.755283,4.215283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.490161,const_vel,0.259000,0.100000,-0.034000,2.755283,4.220283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.500177,const_vel,0.260000,0.100000,-0.034000,2.755283,4.225283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.510102,const_vel,0.261000,0.100000,-0.034000,2.755283,4.230283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.520240,const_vel,0.262000,0.100000,-0.034000,2.755283,4.235283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.530126,const_vel,0.263000,0.100000,-0.034000,2.755283,4.240283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.540191,const_vel,0.264000,0.100000,-0.034000,2.755283,4.245283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.550245,const_vel,0.265000,0.100000,-0.034000,2.755283,4.250283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.560136,const_vel,0.266000,0.100000,-0.034000,2.755283,4.255283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.570137,const_vel,0.267000,0.100000,-0.034000,2.755283,4.260283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.580091,const_vel,0.268000,0.100000,-0.034000,2.755283,4.265283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.590245,const_vel,0.269000,0.100000,-0.034000,2.755283,4.270283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.600171,const_vel,0.270000,0.100000,-0.034000,2.755283,4.275283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.610966,const_vel,0.271000,0.100000,-0.034000,2.755283,4.280283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.620142,const_vel,0.272000,0.100000,-0.034000,2.755283,4.285283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.630096,const_vel,0.273000,0.100000,-0.034000,2.755283,4.290283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.640236,const_vel,0.274000,0.100000,-0.034000,2.755283,4.295283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.650227,const_vel,0.275000,0.100000,-0.034000,2.755283,4.300283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.660245,const_vel,0.276000,0.100000,-0.034000,2.755283,4.305283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.670204,const_vel,0.277000,0.100000,-0.034000,2.755283,4.310283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.680210,const_vel,0.278000,0.100000,-0.034000,2.755283,4.315283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.690091,const_vel,0.279000,0.100000,-0.034000,2.755283,4.320283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
